test_id	target_mass	visible_mass	intensity	width	mass_shift
test767	1223.44840650936	1223.36155361435	608975814.725272	0.680391304567456	0.0868528950028121
test768	1223.44840650936	1223.30917684645	627511704.899371	0.865898810327053	0.139229662902653
test769	1223.44840650936	1223.60020344039	591079049.021937	0.722119263093919	-0.151796931028366
test770	1223.44840650936	1223.64636160289	629923294.438049	0.565403337776661	-0.197955093532801
test361	1572.11922719306	1572.28497517253	3029434.50002931	0.769171015266329	-0.165747979469597
test362	1572.11922719306	1572.06601787792	3308700.71565732	0.709279680904001	0.0532093151472509
test363	1572.11922719306	1572.23483682754	2552416.54673591	0.63698164569214	-0.11560963448137
test364	1572.11922719306	1572.10601354227	3059415.99979997	0.510114183090627	0.0132136507891119
test365	1572.11922719306	1572.19579509436	3233583.97022821	0.815712786838412	-0.0765679012984037
test366	1572.11922719306	1572.29367455547	3147291.22514837	0.751030557230115	-0.174447362404317
test367	1572.11922719306	1572.16820993437	2512320.41488402	0.631264497712254	-0.0489827413111925
test368	1572.11922719306	1571.94678820106	3020095.75697593	0.541279556602239	0.172438992001116
test369	1572.11922719306	1572.2563244334	3302567.5539393	0.867698502354324	-0.137097240332514
test370	1572.11922719306	1572.22875271398	2574675.99748634	0.77025108775124	-0.109525520913303
test761	1572.11922719306	1572.21982036731	3452162.5074558	0.656618615984917	-0.100593174248934
test762	1572.11922719306	1572.0758663232	3197237.15842702	0.783252258505672	0.0433608698658645
test763	1572.11922719306	1572.15776078315	2949675.22076331	0.813321532867849	-0.0385335900820792
test764	1572.11922719306	1572.199364276	3456831.5288052	0.768070462718606	-0.0801370829343796
test765	1572.11922719306	1571.97203368335	2978913.92954625	0.817736073862761	0.147193509712815
test766	1572.11922719306	1572.0483152526	3432856.40375689	0.746246339473873	0.0709119404666126
test767	1572.11922719306	1572.26199575732	2893710.01720428	0.573491676524282	-0.142768564261496
test768	1572.11922719306	1572.09335560775	3193832.36020803	0.768244391027838	0.0258715853095055
test769	1572.11922719306	1572.2994087026	2894466.31097235	0.805887792818248	-0.18018150953576
test770	1572.11922719306	1572.15302064824	2543037.83574142	0.849643116258085	-0.0337934551760554
test361	1863.31448993227	1863.28951886576	7102923.16880077	0.692401129286736	0.0249710665084422
test362	1863.31448993227	1863.46601532158	6560464.27949332	0.67741939201951	-0.151525389309973
test363	1863.31448993227	1863.16432343163	6636203.29392143	0.52654132777825	0.15016650063917
test364	1863.31448993227	1863.19194119331	6888773.3775191	0.644150961469859	0.122548738960177
test365	1863.31448993227	1863.48077196861	6514903.39287557	0.867349548451603	-0.166282036341727
test366	1863.31448993227	1863.28676807946	7070356.41185939	0.801480197533965	0.0277218528091908
test367	1863.31448993227	1863.19265785832	6953724.32167642	0.893163400981575	0.121832073945552
test368	1863.31448993227	1863.47821245948	6783283.86740759	0.7727773103863	-0.163722527213395
test369	1863.31448993227	1863.22132642055	7430669.41690631	0.588293065689504	0.0931635117158294
test370	1863.31448993227	1863.44612308396	7420357.93676041	0.823048576060683	-0.131633151695132
test761	1863.31448993227	1863.19796882728	6954534.5318038	0.552660068776459	0.116521104983985
test762	1863.31448993227	1863.26164324135	6910317.5913915	0.833280177693814	0.0528466909192503
test763	1863.31448993227	1863.1763066899	7139938.41456249	0.606988498009741	0.138183242361993
test764	1863.31448993227	1863.21743959682	7248575.55725612	0.698539350088686	0.09705033544451
test765	1863.31448993227	1863.1284858196	7336247.78059311	0.542975562810898	0.186004112660885
test766	1863.31448993227	1863.34332198687	6581568.61364842	0.547886641602963	-0.0288320546038449
test767	1863.31448993227	1863.22389607821	6630883.60917755	0.618647010438144	0.0905938540585339
test768	1863.31448993227	1863.35846203752	6526276.29460767	0.84313311772421	-0.0439721052534878
test769	1863.31448993227	1863.17398545165	7264990.73999003	0.53918885178864	0.140504480618984
test770	1863.31448993227	1863.13757169927	7026550.2484981	0.523264029063284	0.176918232999742
test361	1979.03799255844	1978.99303713571	36884564.8481511	0.80050520543009	0.0449554227292538
test362	1979.03799255844	1979.11780608762	37516217.2643468	0.689092522393912	-0.0798135291785002
test363	1979.03799255844	1978.95378981316	44145538.143348	0.766310434509069	0.0842027452774346
test364	1979.03799255844	1978.91761985915	35580678.8243353	0.784354626946151	0.120372699294239
test365	1979.03799255844	1979.21026824834	39314400.9984098	0.86724144173786	-0.172275689896196
test366	1979.03799255844	1979.17640096284	38005724.2582552	0.582970459014177	-0.138408404402435
test367	1979.03799255844	1979.03952654358	39082355.9532873	0.694867396261543	-0.00153398513793945
test368	1979.03799255844	1979.06503343787	43391110.39415	0.557938016112894	-0.0270408794283867
test369	1979.03799255844	1979.15536116846	38896812.8641136	0.773276275210083	-0.117368610017002
test370	1979.03799255844	1979.0521806512	38245428.444352	0.784455968160182	-0.0141880927607417
test761	1979.03799255844	1978.94601945141	42215768.371243	0.692014920990914	0.0919731070287525
test762	1979.03799255844	1978.93167605177	40508512.2934543	0.702788614947349	0.106316506676376
test763	1979.03799255844	1979.00104853334	43309082.5355612	0.868656745553017	0.0369440251030028
test764	1979.03799255844	1978.86202401361	39957344.2502879	0.607457051053643	0.175968544837087
test765	1979.03799255844	1978.90868454799	40626794.8192544	0.703083914518356	0.129308010451496
test766	1979.03799255844	1979.08313478427	35140009.1708638	0.632017976231873	-0.0451422258280218
test767	1979.03799255844	1978.93345000604	38180763.265118	0.767499866336584	0.10454255240038
test768	1979.03799255844	1978.99932354307	43098379.9346723	0.582705240603536	0.0386690153740346
test769	1979.03799255844	1978.96474290378	38191079.6114244	0.693983056768775	0.0732496546581388
test770	1979.03799255844	1979.2088140822	43264689.6550432	0.804531510081142	-0.170821523759514
test371	44.4536250999663	44.3821534140501	35097055.4095693	0.75367670878768	0.0714716859161854
test372	44.4536250999663	44.6449527328368	39940481.7656614	0.69574870467186	-0.191327632870525
test373	44.4536250999663	44.4655342071783	42452872.4839911	0.726370484847575	-0.0119091072119772
test374	44.4536250999663	44.582631920604	41820608.7080762	0.504777780175209	-0.129006820637733
test375	44.4536250999663	44.2975040462334	40656111.0750772	0.826163802389056	0.156121053732932
test376	44.4536250999663	44.5326962869149	35786156.9453962	0.876621593907476	-0.0790711869485676
test377	44.4536250999663	44.5481278772	38922275.1418129	0.816348614823073	-0.0945027772337198
test378	44.4536250999663	44.5595919931773	36700772.6896554	0.714404479321092	-0.105966893211007
test379	44.4536250999663	44.508331115311	40590286.992956	0.880142388213426	-0.0547060153447092
test380	44.4536250999663	44.4267635180149	37781420.5409959	0.81125213727355	0.0268615819513798
test771	44.4536250999663	44.4876058140304	35271475.1008898	0.723230819497258	-0.0339807140640915
test772	44.4536250999663	44.5653822691645	44378264.8979686	0.821371250972152	-0.111757169198245
test773	44.4536250999663	44.4507613772992	37047136.7705613	0.895181403309107	0.00286372266709806
test774	44.4536250999663	44.3376672850456	38078173.8017686	0.757538314349949	0.115957814920694
test775	44.4536250999663	44.5533407566603	36819512.185175	0.579621433932334	-0.0997156566940248
test776	44.4536250999663	44.2702481591608	41939285.2461897	0.521490285452455	0.183376940805465
test777	44.4536250999663	44.6172850603703	38135356.833227	0.645447887480259	-0.163659960404038
test778	44.4536250999663	44.2824676552322	44525925.9571321	0.838769891764969	0.171157444734126
test779	44.4536250999663	44.4063303009141	35977160.66055	0.717739626951516	0.0472947990521789
test780	44.4536250999663	44.5963111578021	40899751.2958013	0.619603612087667	-0.142686057835817
test371	411.059174992144	411.052819925267	47896402.569022	0.881809384562075	0.00635506687685847
test372	411.059174992144	411.168332292792	54405881.8137273	0.808683340810239	-0.109157300647348
test373	411.059174992144	410.884436752833	53533097.4007957	0.663540743850172	0.174738239310682
test374	411.059174992144	410.978786679637	49384647.7707848	0.571914678439498	0.0803883125074208
test375	411.059174992144	411.004927591514	51923536.7607325	0.736231713090092	0.0542474006302655
test376	411.059174992144	411.141627312545	52529140.3662413	0.599199514649808	-0.0824523204006255
test377	411.059174992144	410.861192752421	54564329.1133456	0.79536953009665	0.197982239723206
test378	411.059174992144	410.929375360534	45777904.2981565	0.601071712654084	0.129799631610513
test379	411.059174992144	411.087690878194	45185814.4858852	0.703610552288592	-0.0285158860497177
test380	411.059174992144	411.235379049741	46528989.1674183	0.588206354156136	-0.176204057596624
test771	411.059174992144	410.906421072967	49628064.9374239	0.580501818004995	0.152753919176757
test772	411.059174992144	410.968427927699	46088135.2215074	0.633195273671299	0.0907470644451678
test773	411.059174992144	411.198820930906	51498580.8823258	0.86123179551214	-0.139645938761532
test774	411.059174992144	411.149055457674	47903764.0034221	0.524821574613452	-0.0898804655298591
test775	411.059174992144	410.988750576414	52464645.4514004	0.590058642439544	0.07042441572994
test776	411.059174992144	411.07795758741	50706282.9681672	0.604804195463657	-0.0187825952656567
test777	411.059174992144	411.210098588187	46002696.4172721	0.848836723621935	-0.15092359604314
test778	411.059174992144	410.867157706991	50130098.7182185	0.84036903642118	0.19201728515327
test779	411.059174992144	411.069617363997	53965189.6571741	0.692915754765272	-0.0104423718526959
test780	411.059174992144	411.140368000139	50350753.327366	0.877910125721246	-0.0811930079944432
test371	585.713326641359	585.639427572116	423512152.978219	0.525449339020997	0.0738990692421794
test372	585.713326641359	585.687652814668	404773970.949464	0.856496804580092	0.0256738266907632
test373	585.713326641359	585.813042026665	433235654.258169	0.59005548171699	-0.0997153853066266
test374	585.713326641359	585.541459217854	354439544.072375	0.891260887030512	0.171867423504591
test375	585.713326641359	585.569205014035	379897280.829027	0.650624620448798	0.144121627323329
test376	585.713326641359	585.872924561147	397482045.786455	0.803721404541284	-0.159597919788212
test377	585.713326641359	585.530475718156	449220441.444777	0.66064885193482	0.182850923202932
test378	585.713326641359	585.905492250715	390543276.281096	0.891520369052887	-0.192165609356016
test379	585.713326641359	585.699488564767	386213017.487898	0.819028273131698	0.0138380765914917
test380	585.713326641359	585.858107674494	368335438.566282	0.558820411097258	-0.144781033135951
test771	585.713326641359	585.540962704737	374932140.507735	0.705614513065666	0.172363936621696
test772	585.713326641359	585.887425084505	364723008.382134	0.824963948689401	-0.174098443146795
test773	585.713326641359	585.711827837583	422628842.433915	0.623544064722955	0.00149880377575756
test774	585.713326641359	585.70329701174	445570463.640615	0.547897542826831	0.0100296296179295
test775	585.713326641359	585.793094852008	424407976.795919	0.781575751584023	-0.0797682106494904
test776	585.713326641359	585.888795204181	390099608.222954	0.70508246216923	-0.175468562822789
test777	585.713326641359	585.591664935835	368445660.360158	0.50703735249117	0.121661705523729
test778	585.713326641359	585.713699619751	415104467.491619	0.795859638601542	-0.000372978392988443
test779	585.713326641359	585.78066950338	365999284.945428	0.576702443975955	-0.067342862021178
test780	585.713326641359	585.752249804046	372637234.348804	0.729552158527076	-0.0389231626875699
test371	933.426800023997	933.254533963604	8562097.67819382	0.708754624705762	0.172266060393304
test372	933.426800023997	933.575604450563	9038756.02269545	0.742759596370161	-0.148804426565766
test373	933.426800023997	933.51440305016	9498671.04901932	0.571600567456335	-0.087603026162833
test374	933.426800023997	933.493069132185	8648136.1745391	0.643780718091875	-0.0662691081874073
test375	933.426800023997	933.343021598598	9185527.79243328	0.671984256152064	0.0837784253992141
test376	933.426800023997	933.393606175156	8682579.9846556	0.674407740682363	0.0331938488408923
test377	933.426800023997	933.332685483759	9198941.13205373	0.649129884876311	0.0941145402379334
test378	933.426800023997	933.311498056399	8534098.33228216	0.794234795495868	0.115301967598498
test379	933.426800023997	933.566933628311	9261672.41996154	0.616875793132931	-0.140133604314178
test380	933.426800023997	933.273906615796	9286945.90250961	0.669623652659357	0.152893408201635
test771	933.426800023997	933.365908769099	8753075.33098385	0.872618053946644	0.0608912548981607
test772	933.426800023997	933.478567200853	8901585.57728864	0.587177349068224	-0.0517671768553555
test773	933.426800023997	933.589650765015	8877060.43082289	0.681630393024534	-0.16285074101761
test774	933.426800023997	933.456034046272	9464863.5534104	0.814858211390674	-0.0292340222746134
test775	933.426800023997	933.506885658717	9252287.9394237	0.76299183415249	-0.0800856347195804
test776	933.426800023997	933.581594828563	8512347.52568416	0.804268886707723	-0.154794804565609
test777	933.426800023997	933.315987440804	9220498.76255915	0.874330169241875	0.110812583193183
test778	933.426800023997	933.535811169958	8550038.32839429	0.58368224510923	-0.10901114596054
test779	933.426800023997	933.271997415787	8952885.38467139	0.581012064870447	0.154802608210594
test780	933.426800023997	933.534605152952	8755266.01262391	0.560441578645259	-0.107805128954351
test371	1223.44840650936	1223.44684858047	81376197.7851391	0.867020036745817	0.00155792888253928
test372	1223.44840650936	1223.33019934115	79828541.6257568	0.849086758866906	0.118207168206573
test373	1223.44840650936	1223.50755064157	75048244.9075207	0.548092317115516	-0.0591441322118044
test374	1223.44840650936	1223.59294849611	84488356.1995812	0.798105918429792	-0.144541986752301
test375	1223.44840650936	1223.50146676307	78181034.0215452	0.664130159746855	-0.0530602537095547
test376	1223.44840650936	1223.36738873716	77838951.0372654	0.610493309888989	0.0810177722014487
test377	1223.44840650936	1223.2889503499	76439639.3741481	0.674314956273884	0.159456159453839
test378	1223.44840650936	1223.64105364778	84808317.7395165	0.790379649586976	-0.192647138424218
test379	1223.44840650936	1223.39783039861	80068256.8666525	0.715263389702886	0.0505761107429862
test380	1223.44840650936	1223.4478923081	77674344.7245099	0.617781096603721	0.000514201261103159
test771	1223.44840650936	1223.39041777928	77402435.0289255	0.841486789565533	0.0579887300729752
test772	1223.44840650936	1223.60819560396	79671161.682345	0.76897316724062	-0.159789094608277
test773	1223.44840650936	1223.56870622705	77379252.7639307	0.752477750368416	-0.120299717690796
test774	1223.44840650936	1223.49923307546	76658523.8301195	0.525468947738409	-0.0508265661075711
test775	1223.44840650936	1223.39648470837	84135752.8441586	0.881921840738505	0.0519218009896577
test776	1223.44840650936	1223.52194822752	82982283.202	0.817866974137723	-0.0735417181625962
test777	1223.44840650936	1223.38267404703	83981705.3359002	0.875337350461632	0.0657324623316526
test778	1223.44840650936	1223.64437870611	77205873.7720363	0.779708604514599	-0.195972196757793
test779	1223.44840650936	1223.47955494015	81950841.2759751	0.603156473394483	-0.0311484307982028
test780	1223.44840650936	1223.40073894016	76400822.3963901	0.755009156838059	0.0476675692014396
test371	1572.11922719306	1572.29249487245	8680661.28622741	0.685965141374618	-0.173267679382116
test372	1572.11922719306	1571.99092227132	9324443.86207499	0.509764775447547	0.128304921742529
test373	1572.11922719306	1571.94252615194	8976495.63872255	0.640614996384829	0.176701041124761
test374	1572.11922719306	1572.30295484592	8592379.69527021	0.619675672613084	-0.183727652858943
test375	1572.11922719306	1572.30550853987	9283792.50923172	0.608003222756088	-0.186281346809119
test376	1572.11922719306	1572.16156256204	8675306.48806132	0.813525949884206	-0.0423353689722717
test377	1572.11922719306	1571.95902200048	9003702.4805788	0.705071861948818	0.160205192584544
test378	1572.11922719306	1572.22576781227	9326836.81347407	0.796871116571128	-0.106540619209409
test379	1572.11922719306	1572.07319896887	8507138.54609057	0.80122481090948	0.0460282241925597
test380	1572.11922719306	1572.26696862062	8941505.33736683	0.662639804650098	-0.147741427551955
test771	1572.11922719306	1572.15527531724	8820908.467751	0.508717574737966	-0.0360481241717935
test772	1572.11922719306	1572.09960499541	8668856.55629449	0.70196870714426	0.0196221976540983
test773	1572.11922719306	1571.97942938204	8975738.03784326	0.500064187031239	0.139797811023891
test774	1572.11922719306	1572.28778093425	9371754.77528945	0.866095683909953	-0.168553741183132
test775	1572.11922719306	1571.9658625836	9216428.17207612	0.757631603535265	0.153364609461278
test776	1572.11922719306	1572.31470105513	8943487.72196099	0.762960558012128	-0.195473862066865
test777	1572.11922719306	1572.2782931644	8529274.12861027	0.830613195244223	-0.159065971337259
test778	1572.11922719306	1571.92663506563	8939324.30888526	0.542274121101946	0.192592127434909
test779	1572.11922719306	1572.301982847	8585441.09156355	0.766808334551752	-0.182755653932691
test780	1572.11922719306	1572.04858172755	8953210.0437209	0.51946954280138	0.070645465515554
test371	1863.31448993227	1863.42763588801	243494552.93268	0.727004989888519	-0.113145955745131
test372	1863.31448993227	1863.25716564413	222625622.758642	0.773529003653675	0.0573242881335318
test373	1863.31448993227	1863.24852551529	164955506.240949	0.703734287247062	0.0659644169732928
test374	1863.31448993227	1863.41929295231	152031595.422886	0.742043500486761	-0.104803020041436
test375	1863.31448993227	1863.43929982884	199140663.677827	0.637147901486605	-0.124809896573424
test376	1863.31448993227	1863.1165759162	232011551.689357	0.747590435389429	0.197914016060531
test377	1863.31448993227	1863.1642794244	195766549.673863	0.834969185199589	0.150210507865995
test378	1863.31448993227	1863.27793738004	202249927.795492	0.751438621617854	0.0365525522269309
test379	1863.31448993227	1863.29255128009	181657215.487212	0.815321279410273	0.0219386521726847
test380	1863.31448993227	1863.49841880724	187437126.20344	0.697026990260929	-0.183928874973208
test771	1863.31448993227	1863.12834656853	194160334.928893	0.5507927313447	0.186143363732845
test772	1863.31448993227	1863.45816156399	195327947.661281	0.585172144882381	-0.143671631719917
test773	1863.31448993227	1863.43530840157	248819120.344706	0.659062788914889	-0.120818469300866
test774	1863.31448993227	1863.42480415069	208756799.483672	0.64452963732183	-0.110314218420535
test775	1863.31448993227	1863.14555567484	194888976.868242	0.591189815942198	0.168934257421643
test776	1863.31448993227	1863.13618876468	227610291.959718	0.877456487808377	0.17830116758123
test777	1863.31448993227	1863.13003584631	225567732.169293	0.66676079519093	0.184454085957259
test778	1863.31448993227	1863.16945461966	233373745.949939	0.773362079355866	0.145035312604159
test779	1863.31448993227	1863.42611245345	198243479.733355	0.578756619431078	-0.11162252118811
test780	1863.31448993227	1863.28319754964	241949820.56506	0.567292553372681	0.0312923826277256
test371	1979.03799255844	1978.95206890563	67829180.2294552	0.514487054757774	0.0859236528165638
test372	1979.03799255844	1978.88964732466	66783623.8793097	0.64048018027097	0.148345233779401
test373	1979.03799255844	1978.88566760439	69625770.5357857	0.559028886072338	0.152324954047799
test374	1979.03799255844	1979.15084131397	68979433.644563	0.731536269281059	-0.112848755531013
test375	1979.03799255844	1978.94300108384	66908559.9994287	0.847971209976822	0.0949914745986461
test376	1979.03799255844	1979.02804589905	74215005.4080412	0.898755382653326	0.00994665939360856
test377	1979.03799255844	1979.10797252134	65867031.2585309	0.501202619820833	-0.0699799628928304
test378	1979.03799255844	1979.09911908368	69796907.6689333	0.820563899725676	-0.0611265252344311
test379	1979.03799255844	1978.83841916695	66811156.2542617	0.644172495231032	0.199573391489685
test380	1979.03799255844	1979.1487428938	72496523.5660784	0.652360976859927	-0.110750335361809
test771	1979.03799255844	1979.18589959033	69527714.6156877	0.604453359078616	-0.14790703188628
test772	1979.03799255844	1978.84571059989	73991196.7818625	0.611530235875398	0.19228195855394
test773	1979.03799255844	1979.0649151071	69244418.8985974	0.699016296584159	-0.0269225486554205
test774	1979.03799255844	1978.98854460837	72236732.9406552	0.774781854916364	0.0494479500688612
test775	1979.03799255844	1979.14392513484	67970096.6109522	0.559394564665854	-0.105932576395571
test776	1979.03799255844	1978.93979485119	70869042.9199487	0.676308077387512	0.0981977072544396
test777	1979.03799255844	1978.94986186512	74507281.3006118	0.830739991459996	0.0881306933239102
test778	1979.03799255844	1979.17953126291	71592776.5471861	0.846260770224035	-0.141538704466075
test779	1979.03799255844	1979.18076858036	65679674.5629981	0.861744827125222	-0.142776021920145
test780	1979.03799255844	1979.1826927592	73957965.457812	0.854727802984417	-0.1447002007626
test381	44.4536250999663	44.6252285762224	79911910.8985178	0.822933289874345	-0.171603476256132
test382	44.4536250999663	44.6162773199845	83907113.9576845	0.539378520753235	-0.162652220018208
test383	44.4536250999663	44.5464312267955	78297585.5912082	0.67519310740754	-0.0928061268292367
test384	44.4536250999663	44.359555799095	82556784.2973396	0.628401180543006	0.0940693008713424
test385	44.4536250999663	44.3960555159953	84140910.0661986	0.7438212973997	0.0575695839710534
test386	44.4536250999663	44.3607348315884	80473342.5285667	0.55733318477869	0.0928902683779597
test387	44.4536250999663	44.3506179461721	76055471.1753503	0.581170151475817	0.103007153794169
test388	44.4536250999663	44.6265564114321	75080869.0511622	0.543440789263696	-0.1729313114658
test389	44.4536250999663	44.5824137688149	80023464.5046294	0.862764038145542	-0.128788668848574
test390	44.4536250999663	44.6063790449407	79114785.2153517	0.571944085601717	-0.152753944974393
test781	44.4536250999663	44.5999633778352	76335573.9228427	0.519355852156877	-0.146338277868927
test782	44.4536250999663	44.3851790094283	77824167.8513587	0.764758581202477	0.0684460905380547
test783	44.4536250999663	44.6044674908277	76649062.4519065	0.789336507860571	-0.150842390861362
test784	44.4536250999663	44.5088942724746	76904491.7612337	0.712636214867234	-0.0552691725082695
test785	44.4536250999663	44.5797139773611	82649877.9072426	0.885747411474586	-0.126088877394795
test786	44.4536250999663	44.2558945211116	79892627.496738	0.816092312708497	0.19773057885468
test787	44.4536250999663	44.5983112008777	84497102.5479026	0.892142834421247	-0.144686100911349
test788	44.4536250999663	44.5620512168389	81836847.8654884	0.848457458335906	-0.108426116872579
test789	44.4536250999663	44.6377968232613	79262884.4524734	0.798267954960465	-0.184171723295003
test790	44.4536250999663	44.3485984227154	84692591.8990746	0.815927574690431	0.105026677250862
test381	411.059174992144	411.22075174693	86938379.8795752	0.54493024777621	-0.161576754786074
test382	411.059174992144	411.136194971669	94143250.1189411	0.598494815081358	-0.0770199795253575
test383	411.059174992144	411.002801856399	86659350.7025391	0.629341806285083	0.0563731357455254
test384	411.059174992144	410.952674800809	93092248.5236079	0.750356195494533	0.106500191334635
test385	411.059174992144	411.206047015265	93786822.934635	0.679137708432972	-0.146872023120523
test386	411.059174992144	411.002851172257	87826792.5186083	0.81066619399935	0.0563238198868931
test387	411.059174992144	410.938871547394	92251190.3615668	0.874731834512204	0.120303444750607
test388	411.059174992144	410.996123427153	94671633.7138787	0.727411745395511	0.0630515649914741
test389	411.059174992144	411.241802408826	88090702.2953033	0.600357557181269	-0.182627416681498
test390	411.059174992144	411.120496525336	90009131.9065541	0.707741798646748	-0.0613215331919491
test781	411.059174992144	411.035827369243	90555555.7878688	0.795377628970891	0.0233476229012012
test782	411.059174992144	411.221631797776	86795630.1709637	0.536349928192794	-0.162456805631518
test783	411.059174992144	411.05375118535	89339637.6864985	0.862616033479571	0.00542380679398774
test784	411.059174992144	411.210104590282	89385789.6071859	0.582642860431224	-0.150929598137736
test785	411.059174992144	411.258438833989	94768857.6695509	0.731001672986895	-0.199263841845095
test786	411.059174992144	411.133903872967	85119603.5835892	0.787449757102877	-0.0747288808226586
test787	411.059174992144	411.212484312989	93091053.6739975	0.538312855549157	-0.15330932084471
test788	411.059174992144	411.179140777886	89546634.0286657	0.64761332469061	-0.119965785741806
test789	411.059174992144	410.913249919564	86395461.2030648	0.729331542924046	0.145925072580576
test790	411.059174992144	411.241027044226	92063675.429672	0.636755682714283	-0.181852052081376
test381	585.713326641359	585.633638636302	875204.605050385	0.659495064988732	0.0796880050562322
test382	585.713326641359	585.758107461967	902340.943226591	0.543239583540708	-0.044780820608139
test383	585.713326641359	585.580727419257	1474337.42554858	0.800483529921621	0.132599222101271
test384	585.713326641359	585.812269236613	1168074.28910397	0.550048983749002	-0.0989425952546299
test385	585.713326641359	585.86549166292	537337.971618399	0.720626261644065	-0.152165021561086
test386	585.713326641359	585.757678774465	613132.199039683	0.78939318722114	-0.0443521331064403
test387	585.713326641359	585.850418722164	843414.512462914	0.546341805811971	-0.137092080805451
test388	585.713326641359	585.829186891113	748546.747956425	0.597982736863196	-0.115860249754041
test389	585.713326641359	585.828637892939	843603.25965099	0.571075982134789	-0.115311251580715
test390	585.713326641359	585.877233834099	647834.163624793	0.652273255120963	-0.163907192740589
test781	585.713326641359	585.599855950568	708318.267250434	0.847968532517552	0.113470690790564
test782	585.713326641359	585.824799972028	734348.047990352	0.78748219711706	-0.111473330669105
test783	585.713326641359	585.739686075039	1179569.90702078	0.56222593523562	-0.0263594336807728
test784	585.713326641359	585.564071254619	1101905.02600744	0.584285102598369	0.149255386739969
test785	585.713326641359	585.694037332479	966818.318003789	0.780700156651437	0.0192893088795245
test786	585.713326641359	585.912328705657	1027308.1837222	0.538029303960502	-0.199002064298838
test787	585.713326641359	585.524377978966	606873.772107065	0.84438002128154	0.188948662392795
test788	585.713326641359	585.619681326766	1118744.26016584	0.656111111771315	0.0936453145928681
test789	585.713326641359	585.700544871856	604978.415183723	0.699987977184355	0.012781769502908
test790	585.713326641359	585.542857494671	969712.963560596	0.761151476576924	0.170469146687537
test381	933.426800023997	933.320751587255	450137133.570388	0.873076792154461	0.106048436742276
test382	933.426800023997	933.24241861389	500550293.899141	0.510535583551973	0.184381410107017
test383	933.426800023997	933.364037029864	503974690.055475	0.636376095376909	0.062762994132936
test384	933.426800023997	933.408708095504	495782527.350821	0.832425554655492	0.0180919284932315
test385	933.426800023997	933.2749879546	478686909.051612	0.68605484329164	0.15181206939742
test386	933.426800023997	933.612335206242	514843853.050843	0.869588114321232	-0.185535182245076
test387	933.426800023997	933.4781025331	502496728.929691	0.892037362512201	-0.0513025091029704
test388	933.426800023997	933.377851596242	486970075.75538	0.785438514128327	0.0489484277553856
test389	933.426800023997	933.484770998871	514627134.078182	0.61305935671553	-0.0579709748737514
test390	933.426800023997	933.568753812695	544005983.159877	0.777945266570896	-0.14195378869772
test781	933.426800023997	933.33333886438	538906844.262965	0.803557351510972	0.0934611596167088
test782	933.426800023997	933.588611846836	490242793.806829	0.817518405988812	-0.161811822839081
test783	933.426800023997	933.392467064271	506957209.249958	0.524034411180764	0.0343329597264528
test784	933.426800023997	933.49335996476	465820770.012215	0.863141244649887	-0.0665599407628179
test785	933.426800023997	933.549644597015	472199011.011981	0.709042086824775	-0.12284457301721
test786	933.426800023997	933.409934638301	466769284.964539	0.818962194304913	0.0168653856962919
test787	933.426800023997	933.62318927641	487591131.846421	0.898456280399114	-0.196389252413064
test788	933.426800023997	933.513704745425	469918389.013037	0.718213769607246	-0.0869047214277089
test789	933.426800023997	933.620574966399	463618744.863197	0.528129689674825	-0.193774942401797
test790	933.426800023997	933.60418044948	493578933.831304	0.72061894768849	-0.177380425482988
test381	1223.44840650936	1223.31931164269	305436413.432471	0.530318089202046	0.129094866663218
test382	1223.44840650936	1223.5228118313	323426166.782156	0.675188167020679	-0.074405321944505
test383	1223.44840650936	1223.56340308194	263749202.922918	0.853595862723887	-0.114996572583914
test384	1223.44840650936	1223.33707394418	348451259.662397	0.779725234303623	0.111332565173507
test385	1223.44840650936	1223.42881229459	284504118.585028	0.861391746997833	0.0195942147634924
test386	1223.44840650936	1223.57189963623	282233166.182414	0.832488025166094	-0.123493126872927
test387	1223.44840650936	1223.61116008651	293975820.112973	0.507732495944947	-0.162753577157855
test388	1223.44840650936	1223.46907938975	251567296.567373	0.693133422546089	-0.0206728803925216
test389	1223.44840650936	1223.40200927476	281828731.810674	0.592407022602856	0.0463972345925868
test390	1223.44840650936	1223.26961199264	255654436.349869	0.733652522135526	0.178794516716152
test781	1223.44840650936	1223.45523912241	345271289.534867	0.62130410997197	-0.00683261305093766
test782	1223.44840650936	1223.28329373118	318406828.050502	0.696925376169383	0.165112778171897
test783	1223.44840650936	1223.29798898674	342503328.155726	0.838688669167459	0.15041752262041
test784	1223.44840650936	1223.58552505183	320838054.921478	0.806748549453914	-0.137118542473763
test785	1223.44840650936	1223.49840185172	313486087.787896	0.865916545875371	-0.0499953423626721
test786	1223.44840650936	1223.59894955899	259803083.213046	0.771057308651507	-0.150543049629778
test787	1223.44840650936	1223.64230433893	304608637.79299	0.598976821452379	-0.193897829577327
test788	1223.44840650936	1223.64559294651	276988537.423313	0.738893547095358	-0.197186437156051
test789	1223.44840650936	1223.28861988294	297239834.978245	0.893664809595794	0.15978662641719
test790	1223.44840650936	1223.46631270521	305671577.45827	0.862213408108801	-0.0179061958566308
test381	1572.11922719306	1572.00634509823	42804477.3451984	0.898414684087038	0.112882094830275
test382	1572.11922719306	1572.1660623685	42834438.0669296	0.695661175251007	-0.0468351754359901
